,gene_id,gene_iv,gene_CIR_length,gene_CER_length,gene_CIR_read_count,gene_CER_read_count,gene_CIR_RPKM,gene_CER_RPKM,gene_IRI
11621,MEIOB,chr16:1883983-1922179,36312,1715,19.4081196581,0.59188034188,0.00701795651253,0.00453155413946,1.54868645426
11622,MEIS1,chr2:66662531-66799891,134179,3181,12.6498207885,9.35017921147,0.00123787617229,0.038595231227199996,0.03207329333
11623,MEIS1-AS3,chr2:66650474-66660602,6029,4099,0.0,0.0,0.0,0.0,
11624,MEIS2,chr15:37183221-37393500,204509,2453,0.0,0.0,0.0,0.0,
11625,MEIS3,chr19:47906374-47922785,14245,1977,3.0,9.0,0.00276526134326,0.0597741241803,0.04626184626180001
11626,MELK,chr9:36572858-36677680,102213,1847,15.2267806268,36.7732193732,0.0019560472305100002,0.261422003373,0.00748233586031
11627,MEMO1,chr2:32092893-32235698,140993,1743,672.352780545,2160.64721946,0.0626148054054,16.2766062422,0.0038469202039899996
11628,MEN1,chr11:64570985-64578766,4063,2676,326.242667195,4568.7573328,1.05431726421,22.417612795,0.0470307554091
11629,MEOX1,chr17:41717757-41739262,18860,1971,49.172222222200006,272.827777778,0.0342338330668,1.8175206034,0.0188354580426
11630,MEOX2,chr7:15650836-15726308,73101,2371,0.0,0.0,0.0,0.0,
11631,MEP1A,chr6:46761093-46807519,43497,2929,0.0,0.0,0.0,0.0,
11632,MEP1B,chr18:29769986-29800366,28069,2311,5.0,0.0,0.00233894734611,0.0,inf
11633,MEPCE,chr7:100026412-100031749,1466,1631,16.0187353864,2337.98126461,0.143473481976,18.8219426997,0.007622671276050001
11634,MEPE,chr4:88742549-88767968,9933,1960,0.0,0.0,0.0,0.0,
11635,MERTK,chr2:112656190-112786945,127129,3626,7.0,9.0,0.000722987503097,0.032590580117,0.022183940896400002
11636,MESDC2,chr15:81268094-81282205,9868,4243,353.446925744,2032.55307426,0.47029726063199995,6.28993625816,0.0747697975512
11637,MESP1,chr15:90293097-90294540,281,1162,0.0,2.0,0.0,0.0225996258375,0.0
11638,MESP2,chr15:90319588-90321982,783,1611,0.0,0.0,0.0,0.0,
11639,MEST,chr7:130126015-130146138,11735,2079,82.6454429617,631.354557038,0.09247262779660001,3.98745882515,0.023190867129000002
11640,MESTIT1,chr7:130126897-130131013,874,3242,0.0,0.0,0.0,0.0,
11641,MET,chr7:116312458-116438440,119306,6622,0.0,0.0,0.0,0.0,
11642,METAP1,chr4:99916787-99983960,64403,2770,1044.22012641,2663.77987359,0.212893961314,12.626876871199999,0.0168603815088
11643,METAP1D,chr2:172864803-172945587,79250,1534,748.510054159,374.489945841,0.124015437221,3.20547345052,0.0386886490046
11644,METAP2,chr12:95867821-95909613,38288,3504,515.871937976,3821.12806202,0.176911719709,14.318742426500002,0.0123552554016
11645,METRN,chr16:765172-767480,1216,1092,53.921642375699996,490.07835762400003,0.582246542302,5.892780535959999,0.0988067583288
11646,METRNL,chr17:81037566-81052591,13693,1332,382.104712768,981.895287232,0.36640481095,9.67917477919,0.0378549638072
11647,METTL1,chr12:58162350-58165914,2257,1122,174.640883715,349.359116285,1.01599540222,4.0884303615699995,0.24850500372099998
11648,METTL10,chr10:126447405-126480439,30455,2579,178.059182262,1476.94081774,0.0767685171764,7.51950292036,0.0102092542538
11649,METTL11B,chr1:170115187-170136923,20798,938,0.0,0.0,0.0,0.0,
11650,METTL12,chr11:62432778-62434923,763,1382,0.0,0.0,0.0,0.0,
11651,METTL13,chr1:171750760-171766856,12689,2614,0.0,0.0,0.0,0.0,
11652,METTL14,chr4:119606573-119632077,23397,2107,793.5669076280001,1019.43309237,0.44534928089299997,6.35289347403,0.0701018020708
11653,METTL15,chr11:28129797-28355054,220841,4345,571.304186479,674.695813521,0.0339676172272,2.0388985449900003,0.0166597878598
11654,METTL16,chr17:2319347-2415200,90100,5753,122.716344123,3552.28365588,0.017883602120299998,8.10756884175,0.00220579096759
11655,METTL17,chr14:21457964-21465194,5444,1713,1497.06415062,2547.93584938,3.6107687530900003,19.530281711700002,0.184880525862
11656,METTL18,chr1:169761669-169764061,917,1475,0.0,0.0,0.0,0.0,
11657,METTL20,chr12:31800093-31822016,7299,1994,105.55097979700001,77.4490202031,0.18987871623,0.5099976269609999,0.37231294067299997
11658,METTL21A,chr2:208473838-208489973,11110,4617,120.599935968,1800.40006403,0.14253135033199998,5.120195298830001,0.027837092535200003
11659,METTL21B,chr12:58166382-58176324,7102,2701,10.0,26.0,0.018488288667400002,0.126393908886,0.146275155428
11660,METTL21C,chr13:103338096-103346871,7673,1102,0.0,0.0,0.0,0.0,
11661,METTL21EP,chr13:103532448-103548383,13623,2312,44.267454755299994,10.7325452447,0.0426667120443,0.0609526061673,0.69999815803
11662,METTL22,chr16:8715526-8740079,22983,1570,0.0,0.0,0.0,0.0,
11663,METTL23,chr17:74722911-74729962,5735,495,1224.24227995,1386.75772005,2.8029240706200005,36.785170614,0.07619712030239999
11664,METTL24,chr6:110567148-110679475,111226,1101,29.0,1.0,0.003423489973,0.011925869765299999,0.287064175642
11665,METTL25,chr12:82752275-82873016,118647,2094,449.63027870400003,343.36972129599997,0.049759518514099994,2.15309255867,0.023110719654799997
11666,METTL2A,chr17:60501245-60527454,23690,2519,0.0,0.0,0.0,0.0,
11667,METTL2B,chr7:128116782-128142978,24014,2182,583.6233057769999,567.3766942230001,0.319113738066,3.41424064164,0.0934655086036
11668,METTL3,chr14:21966281-21979457,11221,1955,2144.1315874,3011.8684126,2.50898031478,20.2286366411,0.124031112887
11669,METTL4,chr18:2537523-2571489,30292,3674,1015.45584679,2130.54415321,0.44015990339100003,7.61427868878,0.0578071701052
11670,METTL5,chr2:170668267-170681353,12148,938,156.549087722,756.450912278,0.169208875477,10.5890084276,0.0159796714332
11671,METTL6,chr3:15451376-15469042,15167,2499,98.14288059639999,395.857119404,0.0849643022902,2.0799341485799996,0.0408495155235
11672,METTL7A,chr12:51318533-51326300,4377,3390,12.0794701987,383.920529801,0.0362367067521,1.4870275659999999,0.024368550779200002
11673,METTL7B,chr12:56075329-56078394,1560,1505,0.0,1.0,0.0,0.00872450671867,0.0
11674,METTL8,chr2:172173912-172291312,109266,8134,128.525543247,928.474456753,0.0154447820749,1.4987982373100002,0.0103047773146
11675,METTL9,chr16:21608541-21668794,54742,2830,142.32345931700002,4541.67654068,0.0341376178333,21.0720673771,0.00162004122435
11676,MEX3A,chr1:156041803-156051789,3862,6124,0.0,0.0,0.0,0.0,
11677,MEX3B,chr15:82334118-82338484,836,3530,1.81746031746,35.1825396825,0.028545393958900003,0.130866914244,0.218125368997
11678,MEX3C,chr18:48700919-48724051,18990,4142,758.699221679,5884.30077832,0.5245924732899999,18.6535781316,0.0281228871795
11679,MEX3D,chr19:1554667-1568057,10540,2663,1.0,90.0,0.0012457668512000002,0.443760583945,0.0028072949609999997
11680,MFAP1,chr15:44096732-44116951,18156,2063,78.9813610786,436.018638921,0.057119161167,2.7751292073799996,0.020582523154200002
11681,MFAP2,chr1:17300998-17308081,5074,1006,0.0,1.0,0.0,0.0130520701905,0.0
11682,MFAP3,chr5:153418518-153437014,13150,4588,145.91666666700002,1392.08333333,0.14569898575999998,3.9839988652800007,0.0365710409784
11683,MFAP3L,chr4:170907747-170947429,11361,5713,0.0,34.0,0.0,0.0781433587948,0.0
11684,MFAP4,chr17:19286754-19290532,1817,1852,3.5,1.5,0.0252924266046,0.0106347591347,2.37827921482
11685,MFAP5,chr12:8798539-8815433,14012,2882,0.0,0.0,0.0,0.0,
11686,MFF,chr2:228189866-228222552,27159,1195,849.062338182,2489.93766182,0.41049056892499997,27.3588570533,0.015003937047700002
11687,MFGE8,chr15:89441913-89456663,12761,1833,2298.37306256,1863.62693744,2.36490225654,13.34977345,0.177149242674
11688,MFHAS1,chr8:8641998-8751131,103878,5255,135.5041196,7179.495880399999,0.0171279860586,17.9390157694,0.000954789620499
11689,MFI2,chr3:196728611-196756687,9189,825,9.51587301587,7.4841269841299995,0.013597459308100001,0.11911448583699999,0.114154539748
11690,MFI2-AS1,chr3:196729776-196731615,888,951,0.0,0.0,0.0,0.0,
11691,MFN1,chr3:179065479-179111008,42016,3513,601.448306925,1612.55169307,0.187958072901,6.027162172230001,0.031185169326800002
11692,MFN2,chr1:12040237-12073572,28658,4532,489.105692505,4764.89430749,0.224096059743,13.8051379879,0.0162328011454
11693,MFNG,chr22:37865100-37882478,15242,2027,3071.50659259,12492.4934074,2.6459819416599997,80.9231466266,0.032697467312599995
11694,MFRP,chr11:119209643-119217383,3815,3925,0.0,0.0,0.0,0.0,
11695,MFSD1,chr3:158519714-158547508,25308,2214,344.095722944,1729.90427706,0.17852491296300002,10.2593970367,0.0174011116175
11696,MFSD10,chr4:2932287-2936586,1718,1666,760.074641532,4709.92535847,5.80912156967,37.1207215059,0.156492690174
11697,MFSD11,chr17:74732646-74775336,38650,2167,231.603268703,1117.3967312999998,0.0786814885426,6.770579885040001,0.0116210856202
11698,MFSD12,chr19:3544196-3557582,11251,2108,454.06878217599996,4040.93121782,0.529917059991,25.1702907956,0.021053275240000002
11699,MFSD2A,chr1:40420783-40435640,12644,1711,18.968984127,30.031015873,0.019698672836200002,0.230460975235,0.08547509102600001
11700,MFSD2B,chr2:24232952-24247145,12685,1508,16.214751504200002,2.7852484957700003,0.0167840671031,0.0242515772002,0.692081466066
11701,MFSD3,chr8:145734551-145736589,592,1446,72.2527291051,695.747270895,1.6025438815600002,6.31772328342,0.253658447777
11702,MFSD4,chr1:205538111-205572046,29847,4088,0.0,0.0,0.0,0.0,
11703,MFSD5,chr12:53645369-53648190,549,1589,45.3932600761,1039.60673992,1.08566643495,8.59058166193,0.12637868746
11704,MFSD6,chr2:191273080-191367041,89164,4797,724.99887592,4648.00112408,0.106764082296,12.722541825799999,0.00839172578543
11705,MFSD7,chr4:675617-682973,5490,1866,77.6065200721,106.39347992799999,0.185610801767,0.74865332199,0.24792623810699999
11706,MFSD8,chr4:128838959-128887139,43635,4545,856.598240122,1190.40175988,0.257762407178,3.43903862898,0.074951878995
11707,MFSD9,chr2:103333665-103353337,16966,2706,137.523692061,501.47630793900004,0.106432788808,2.4333243879900004,0.0437396630444
11708,MGA,chr15:41952609-42062141,97490,11415,686.980003814,5515.01999619,0.0925254928362,6.34378647924,0.014585215492200002
11709,MGAM,chr7:141695678-141806547,104385,6484,13.0,54.0,0.00163524427792,0.10935235364399999,0.0149539010678
11710,MGARP,chr4:140187316-140201492,12837,1339,0.0,15.0,0.0,0.147091664805,0.0
11711,MGAT1,chr5:180217540-180237137,9582,2557,826.355946836,7838.64405316,1.13237004334,40.2520123481,0.028132010731500002
11712,MGAT4A,chr2:99235568-99347589,36570,3578,2591.84059969,9192.15940031,0.9305949888510001,33.732970920300005,0.0275871043511
11713,MGAT4B,chr5:179224597-179233952,2375,1997,339.77953346,4495.22046654,1.8784990643900001,29.5563167998,0.0635566020323
11714,MGAT4C,chr12:86373036-87232681,857711,1934,0.0,0.0,0.0,0.0,
11715,MGAT5,chr2:135011829-135212192,192218,8145,520.15790108,5677.84209892,0.0355319078319,9.153129425060001,0.00388194093865
11716,MGAT5B,chr17:74864797-74946471,73677,3856,3.0,8.0,0.0005346464681619999,0.027241457700400002,0.019626206278799997
11717,MGC15885,chr15:62929370-62937380,5695,2315,0.0,0.0,0.0,0.0,
11718,MGC16275,chr17:72206134-72209460,841,2485,8.50279329609,103.49720670399999,0.132752591254,0.5468643554339999,0.242752320453
11719,MGC27382,chr1:78695282-78835147,138674,1191,0.0,0.0,0.0,0.0,
11720,MGC32805,chr5:121772191-121814782,41167,1424,1.0,0.0,0.00031895408000599996,0.0,inf
11721,MGC45800,chr4:183060158-183065668,557,4953,0.0,0.0,0.0,0.0,
11722,MGC45922,chr19:51320936-51322134,262,936,0.0,6.0,0.0,0.08416911930510002,0.0
11723,MGC57346,chr17:43697711-43715329,14741,2070,0.0,0.0,0.0,0.0,
11724,MGC72080,chr7:97595907-97601638,5033,698,1001.9292142,446.070785802,2.6138911051400004,8.39123221983,0.311502653801
11725,MGEA5,chr10:103544199-103578222,28821,5043,10363.1944662,19948.8055338,4.72130420248,51.940402399999996,0.090898491046
11726,MGLL,chr3:127407904-127542093,129179,3978,0.0,31.0,0.0,0.10232324307700001,0.0
11727,MGME1,chr20:17949761-17971762,19874,2127,248.281699566,489.718300434,0.16403510671,3.02312583761,0.054260098825400005
11728,MGMT,chr10:131265453-131565783,299065,1265,109.23488030600001,1423.76511969,0.0047959332350699995,14.7783247199,0.00032452482442900003
11729,MGP,chr12:15034114-15038853,3266,1398,19.1137724551,23.8862275449,0.0768435840436,0.224345713028,0.342523077471
11730,MGRN1,chr16:4674824-4740975,59680,3758,0.0,0.0,0.0,0.0,
11731,MGST1,chr12:16500075-16530123,9940,141,0.0,1.0,0.0,0.0931232809334,0.0
11732,MGST2,chr4:140586921-140661899,37685,573,8.60555555556,85.3944444444,0.0029983876085900004,1.9568267512400002,0.00153227034876
11733,MGST3,chr1:165600109-165625372,23745,1518,0.0,0.0,0.0,0.0,
11734,MIA,chr19:41281081-41283398,1482,475,0.0,0.0,0.0,0.0,
11735,MIA-RAB4B,chr19:41281441-41302849,20014,1394,7.0,0.0,0.004592419220609999,0.0,inf
11736,MIA2,chr14:39703124-39722575,17170,2281,0.0,1.0,0.0,0.00575641499851,0.0
11737,MIA3,chr1:222791443-222841351,29481,8123,1943.34111129,7177.28927976,0.8655341520309999,11.6016932608,0.0746041230858
11738,MIAT,chr22:27053445-27072440,8813,9982,84.5390162866,6283.46098371,0.125953662709,8.26530222813,0.015238845384299999
11739,MIB1,chr18:19321289-19450918,120062,9567,215.77410356200002,3113.22589644,0.0235977789596,4.27279681996,0.00552279454276
11740,MIB2,chr1:1550794-1565990,11391,2471,2463.34493901,4297.65506099,2.83949271824,22.8368495684,0.12433819777699999
11741,MICA,chr6:31367560-31383092,10351,1086,529.18657631,505.81342369,0.6712802840180001,6.115583594049999,0.10976553156300001
11742,MICAL1,chr6:109765265-109787171,8281,3117,2120.37892677,8070.62107323,3.36208025481,33.997543344499995,0.09889185876589998
11743,MICAL2,chr11:12132122-12285337,3565,666,2.0,22.288888888899997,0.0073662735549,0.439431890538,0.0167631747115
11744,MICAL3,chr22:18270415-18507325,38937,2679,50.72242547850001,526.277574522,0.0171046781601,2.5794049695299996,0.0066312495952200005
11745,MICALCL,chr11:12308446-12380691,69201,3044,1.88333333333,2.11666666667,0.00035734869802199996,0.009130303283360001,0.03913875442380001
11746,MICALL1,chr22:38302154-38338465,31816,4495,118.44742734100001,2864.55257266,0.0488829532421,8.36766880758,0.005841884324800001
11747,MICALL2,chr7:1473994-1499109,22016,3099,134.842659141,173.15734085900002,0.08042040819810001,0.733663161499,0.10961489198100001
11748,MICB,chr6:31462657-31478901,10564,2168,311.607323488,1776.39267651,0.387308158081,10.7586326158,0.03599975683830001
11749,MICU1,chr10:74127083-74385949,154707,1648,256.352426427,1082.64757357,0.021757292445700002,8.62595684135,0.00252230481161
11750,MICU2,chr13:22066827-22178355,109595,1933,1573.85371722,2539.14628278,0.18856062303800003,17.2477817898,0.0109324564362
11751,MICU3,chr8:16884746-16980148,91415,3987,369.51022163,433.48977837,0.0530745565706,1.4276113991,0.037177173427
11752,MID1,chrX:10413349-10851809,60306,698,1.0,2.0,0.00021772929081000002,0.0376228728126,0.0057871521905
11753,MID1IP1,chrX:38660684-38665783,1316,1904,9.37845834842,1638.62154165,0.0935735155181,11.3002772046,0.00828063894576
11754,MID1IP1-AS1,chrX:38660500-38663136,1940,696,0.0,0.0,0.0,0.0,
11755,MID2,chrX:107069083-107174867,98439,7255,3.0,274.0,0.000400157943852,0.495895911176,0.0008069393895650001
11756,MIDN,chr19:1248551-1259142,6798,3793,263.276347716,3020.72365228,0.508520032082,10.4569621193,0.04862980531830001
11757,MIEF1,chr22:39898283-39914137,10155,5699,326.851275431,4006.14872457,0.422617656671,9.230086954299999,0.0457869637376
11758,MIEF2,chr17:18163847-18169095,2231,2315,41.7622633597,651.23773664,0.245788658288,3.69373678324,0.0665420068379
11759,MIEN1,chr17:37885408-37886788,626,754,16.0525067497,888.94749325,0.336702165334,15.480398817000001,0.021750225515200002
11760,MIER1,chr1:67390577-67454302,15724,25,203.775317284,191.224682716,0.17016330976500002,100.434129954,0.00169427773052
11761,MIER2,chr19:305574-344791,36455,2762,297.71575352900004,1189.28424647,0.107231429251,5.65378609345,0.0189663046105
11762,MIER3,chr5:56215428-56247954,27325,5201,314.923892533,300.076107467,0.151329229734,0.757568564439,0.199756479925
11763,MIF,chr22:24236564-24237409,284,561,0.0,0.0,0.0,0.0,
11764,MIF4GD,chr17:73262309-73267311,2664,1230,306.483453284,1902.51654672,1.51060247963,20.3095692547,0.0743788536669
11765,MIIP,chr1:12079298-12092106,11007,1801,518.3494284569999,2265.65057154,0.618345264118,16.5179671674,0.037434707179699996
11766,MILR1,chr17:62461568-62464760,2561,631,0.0,0.0,0.0,0.0,
11767,MIMT1,chr19:57352269-57359922,6365,1288,0.0,0.0,0.0,0.0,
11768,MINA,chr3:97660660-97691295,25293,4872,768.973224244,1307.02677576,0.39919790663000004,3.52252907416,0.113327072176
11769,MINK1,chr17:4736634-4801356,59681,4846,1994.96141355,17488.0385864,0.438910317444,47.3843660269,0.00926276648282
11770,MINOS1,chr1:19923470-19956315,28614,3678,0.0,0.0,0.0,0.0,
11771,MINOS1-NBL1,chr1:19923470-19984949,59269,2025,0.0,0.0,0.0,0.0,
11772,MINPP1,chr10:89264222-89313218,43413,1578,44.203125,207.796875,0.013369358115700001,1.7290573347599998,0.0077321658727
11773,MIOS,chr7:7606615-7647110,37172,3323,441.515395776,1512.48460422,0.155957873546,5.976377233709999,0.0260957211111
11774,MIOX,chr22:50925212-50928750,2101,1437,2.0802206924,15.9197793076,0.0130005205177,0.145464713571,0.0893723309152
11775,MIP,chr12:56843285-56848435,2542,2608,0.0,1.0,0.0,0.00503465590936,0.0
11776,MIPEP,chr13:24304327-24463587,156831,2429,299.59691661200003,481.403083388,0.0250831923814,2.60230822367,0.00963882454557
11777,MIPEPP3,chr13:21872263-21967061,3056,438,9.0,24.5087130491,0.0386693205185,0.7347232412170001,0.052631138296999995
11778,MIPOL1,chr14:37667117-38020464,346961,6007,5.0,13.0,0.000189219863495,0.0284160103131,0.00665891732899
11779,MIR100HG,chr11:121959810-122073770,110878,3082,0.0,0.0,0.0,0.0,
11780,MIR124-2HG,chr8:65285774-65300061,530,431,0.0,0.0,0.0,0.0,
11781,MIR1273H,chr4:39105519-39584819,149979,80,763.0,0.0,0.0667992314434,0.0,inf
11782,MIR133A1HG,chr18:19405439-19411367,1694,4234,0.0,0.0,0.0,0.0,
11783,MIR137HG,chr1:98453555-98515249,59225,2469,0.0,0.0,0.0,0.0,
11784,MIR143HG,chr5:148786407-148812399,24989,939,0.0,0.0,0.0,0.0,
11785,MIR155HG,chr21:26934456-26947480,11550,1474,13.0,85.0,0.0147787856234,0.757179458607,0.0195182072829
11786,MIR17HG,chr13:92000073-92006829,1738,927,5.0,92.0,0.037774403370500004,1.30312319338,0.028987591934799998
11787,MIR181A1HG,chr1:198777131-198906558,128823,604,0.0,0.0,0.0,0.0,
11788,MIR181A2HG,chr9:127420714-127460907,39576,617,0.0,0.0,0.0,0.0,
11789,MIR202HG,chr10:135059982-135061389,592,667,0.0,0.0,0.0,0.0,
11790,MIR205HG,chr1:209602167-209605892,2835,890,0.0,0.0,0.0,0.0,
11791,MIR210HG,chr11:565656-568457,498,2303,0.9999495485529999,38.0000504514,0.0263648999293,0.21665445144900003,0.121691014207
11792,MIR22HG,chr17:1614797-1619566,2032,1351,39.414965322,231.585034678,0.254691720129,2.2507772853,0.11315722874600001
11793,MIR3134,chr9:114758831-115112545,353645,69,494.0,0.0,0.0183415826892,0.0,inf
11794,MIR31HG,chr9:21454266-21559697,103283,2148,64.57294372289999,33.4270562771,0.00820916760202,0.20433428235399997,0.040175185032300005
11795,MIR3654,chr11:62327634-62327778,88,56,0.0,0.0,0.0,0.0,
11796,MIR3680-1,chr11:63014620-63321124,306453,51,0.0,0.0,0.0,0.0,
11797,MIR3680-2,chr11:63014620-63321124,306453,51,0.0,0.0,0.0,0.0,
11798,MIR3689A,chr9:137741020-137742490,1392,78,0.0,0.0,0.0,0.0,
11799,MIR381HG,chr14:101511493-101518132,6214,425,0.0,0.0,0.0,0.0,
11800,MIR4426,chr2:55461299-55461985,626,60,0.0,0.0,0.0,0.0,
11801,MIR4435-1HG,chr2:112124590-112252692,65264,231,88.1782294628,106.821770537,0.0177404678055,6.071907871869999,0.0029217287514699997
11802,MIR4458HG,chr5:8457799-8463209,2166,3244,20.368768768800003,180.631231231,0.123476328375,0.731121201502,0.168886264168
11803,MIR4500HG,chr13:88096241-88323218,225302,1675,0.0,0.0,0.0,0.0,
11804,MIR497HG,chr17:6919136-6922973,3043,794,0.0,0.0,0.0,0.0,
11805,MIR5009,chr21:28659821-29283529,623642,66,0.0,0.0,0.0,0.0,
11806,MIR503HG,chrX:133677406-133680660,2468,786,14.8446095102,6.15539048983,0.0789770674993,0.102827776406,0.7680518850020001
11807,MIR5095,chr20:55913212-55998278,84986,80,314.0,0.0,0.0485131685224,0.0,inf
11808,MIR548A2,chr3:64705682-64941858,236092,84,0.0,0.0,0.0,0.0,
11809,MIR548A3,chr3:103903475-103946105,42547,83,0.0,0.0,0.0,0.0,
11810,MIR548AA1,chr1:100154610-100178513,23859,44,0.0,0.0,0.0,0.0,
11811,MIR548AA2,chr16:22729602-22803363,73677,84,0.0,0.0,0.0,0.0,
11812,MIR548AC,chr3:23375625-23648882,273172,85,67.0,0.0,0.0032204458545399997,0.0,inf
11813,MIR548AE2,chr16:48274602-48420559,35338,67,0.0,0.0,0.0,0.0,
11814,MIR548AI,chr14:29896116-30174608,278408,84,0.0,0.0,0.0,0.0,
11815,MIR548AJ2,chr4:23199716-23464726,264959,51,2.0,0.0,9.91125616537e-05,0.0,inf
11816,MIR548AL,chr12:86946651-86946729,18,60,0.0,0.0,0.0,0.0,
11817,MIR548AN,chr13:99868261-100058554,7859,81,509.46053148699997,0.592698133448,0.8511784837690001,0.0960784353748,8.859204257939998
11818,MIR548AO,chr5:92922830-92957593,2287,39,0.0,0.0,0.0,0.0,
11819,MIR548AP,chr1:84259597-84379059,119395,67,7.0,0.0,0.000769820162329,0.0,inf
11820,MIR548AX,chr4:16595985-16623654,27624,45,0.0,0.0,0.0,0.0,
11821,MIR548AY,chr3:175132985-175153256,20221,50,0.0,0.0,0.0,0.0,
11822,MIR548AZ,chr14:64419067-64927439,508287,85,145.0,0.0,0.00374572924093,0.0,inf
11823,MIR548D1,chr1:100154610-100178513,23859,44,0.0,0.0,0.0,0.0,
11824,MIR548D2,chr16:22729602-22803362,73677,83,0.0,0.0,0.0,0.0,
11825,MIR548F1,chr1:186029866-186446655,416707,82,0.0,0.0,0.0,0.0,
11826,MIR548F3,chr7:147592370-147797648,205227,51,0.0,0.0,0.0,0.0,
11827,MIR548F5,chr13:36048405-36515382,466904,73,2.0,0.0,5.6244464008000004e-05,0.0,inf
11828,MIR548G,chr3:99273152-99717059,443824,83,14.0,0.0,0.000414185254881,0.0,inf
11829,MIR548H2,chr3:151347319-151542394,194991,84,0.0,0.0,0.0,0.0,
11830,MIR548H4,chr15:69116302-69489862,373477,83,7.0,0.0,0.000246099969426,0.0,inf
11831,MIR548I4,chr7:146991341-147254962,263560,61,0.0,0.0,0.0,0.0,
11832,MIR548N,chr2:179246804-179541009,294126,79,433.0,0.0,0.0193300003088,0.0,inf
11833,MIR548O2,chr8:29920257-30108213,187893,63,1317.75350485,0.246495152871,0.09208755891079999,0.0513742169699,1.79248588771
11834,MIR548Q,chr9:109653504-109848716,195131,81,6.0,0.0,0.00040374054183899997,0.0,inf
11835,MIR548T,chr7:147626684-148043927,417190,53,0.0,0.0,0.0,0.0,
11836,MIR548W,chr17:60798857-61268734,469805,72,0.0,0.0,0.0,0.0,
11837,MIR5684,chr4:165426541-165630646,204042,63,1.0,0.0,6.43513718333e-05,0.0,inf
11838,MIR5692A1,chr11:89570045-89673722,103609,68,0.0,0.0,0.0,0.0,
11839,MIR5692B,chr12:79850650-79852440,1757,33,0.0,0.0,0.0,0.0,
11840,MIR5694,chr10:122344590-122806858,462206,62,12.0,0.0,0.000340896897356,0.0,inf
11841,MIR5695,chr6:126433836-126443762,9857,69,6.0,0.0,0.00799252264072,0.0,inf
11842,MIR6130,chr9:76368039-77204569,836424,106,5.0,0.0,7.84911875532e-05,0.0,inf
11843,MIR7-3HG,chr19:4769116-4772568,2684,768,0.0,0.0,0.0,0.0,
11844,MIR7515HG,chr2:6789238-6790651,724,689,1.0,1.0,0.0181358875851,0.019057159088,0.951657458564
11845,MIR7853,chr2:133551020-134196212,645089,103,0.0,0.0,0.0,0.0,
11846,MIR941-2,chr20:62551084-62551313,112,117,0.0,0.0,0.0,0.0,
11847,MIRLET7BHG,chr22:46481876-46509808,23215,4566,81.0135346081,64.9864653919,0.0458211805351,0.18688067349399998,0.245189508784
11848,MIRLET7DHG,chr9:96938851-96966848,5182,1290,13.0393700787,231.598543756,0.033039737195700004,2.35734689287,0.014015645001399998
11849,MIS12,chr17:5389693-5394130,1383,1988,451.74426959199997,1656.25573041,4.28891909063,10.9392713496,0.392066249532
11850,MIS18A,chr21:33640529-33651376,9276,1571,67.8488204878,233.151179512,0.0960415020214,1.9486723063900002,0.049285609338400004
11851,MIS18BP1,chr14:45672392-45722605,45436,4777,683.5183903369999,1994.48160966,0.19752746692499998,5.48216592981,0.0360309172422
11852,MISP,chr19:751145-764318,10322,2851,0.0,0.0,0.0,0.0,
11853,MITD1,chr2:99785725-99797492,10857,910,562.395796965,1211.60420303,0.680157685669,17.482227208399998,0.038905665597399997
11854,MITF,chr3:69788585-70017488,1368,60,0.0,0.0,0.0,0.0,
11855,MIXL1,chr1:226411318-226414756,1408,2006,0.0,3.0,0.0,0.019636663925599998,0.0
11856,MKI67,chr10:129894924-129924468,17049,11415,3.05555555556,391.944444444,0.00235325318408,0.45084367219,0.0052196655498199995
11857,MKKS,chr20:10385427-10414887,24076,1426,70.1517671518,407.848232848,0.038258828027199994,3.7554020650499997,0.0101876782737
11858,MKL1,chr22:40806284-41032723,49032,3814,903.367027031,8665.63297297,0.24191455995299999,29.8330038036,0.00810895750042
11859,MKL2,chr16:14165195-14360630,186801,8634,0.0,0.0,0.0,0.0,
11860,MKLN1,chr7:130794854-131181398,157621,11021,732.033951333,4568.96604867,0.06098099787269999,5.44345089905,0.0112026357918
11861,MKNK1,chr1:47023078-47069966,43977,2527,756.81988082,492.18011918,0.225966632632,2.55738554755,0.088358453753
11862,MKNK1-AS1,chr1:47004367-47035927,29115,2445,0.0,0.0,0.0,0.0,
11863,MKNK2,chr19:2037469-2051243,9989,1758,996.3951651839999,6814.60483482,1.30974569539,50.8978207213,0.0257328442913
11864,MKRN1,chr7:140152839-140179369,21545,754,1119.07585098,3861.92414902,0.6820094729520001,67.25270781649999,0.0101409964758
11865,MKRN2,chr3:12598512-12625210,23852,2717,336.845294712,1906.15470529,0.185431309764,9.211829443260001,0.020129694205200003
11866,MKRN2OS,chr3:12581279-12586963,4600,1084,91.61703986110001,29.3829601389,0.261514518939,0.355912831075,0.734771258875
11867,MKS1,chr17:56282796-56296966,11472,2243,0.0,0.0,0.0,0.0,
11868,MKX,chr10:27961802-28034778,69337,3636,1.0,0.0,0.00018937050365,0.0,inf
11869,MLANA,chr9:5890908-5909822,17390,1524,695.1888285480001,36.8111714517,0.524904847967,0.317155357967,1.6550401397299999
11870,MLC1,chr22:50497819-50524358,22363,3385,157.016734145,745.983265855,0.0921920044606,2.89366195052,0.0318599774393
